11-14-8-39-32-19-42-16-26-18-36-5-29-27-35-6-17-45-43-30-37-7-0-21-13-24-38-20-61-99-31-56-47-4-55-41-73-78-71-59-23-9-44-77-104-115-62-65-53-86-57-114-58-87-66-102-48-70-84-111-79-105-82-94-49-90-60-91-118-50-83-103-75-76-72-98-68-80-88-108-95-89-109-52-100-69-107-34-119-97-106-113-101-67-96-64-85-51-54-93-92-112-25-63-81-74-117-116-110-3-2-28-33-40-15-1-22-12-46-10-,18358.92629858286,41,99
39.18024,-86.50935
38.02704,-84.50484
33.94043,-83.37305
35.95164,-83.93088
39.323,-82.10268
42.29421,-83.71004
44.47374,-73.19415
44.89914,-68.66637
43.13827,-70.93238
42.38694,-72.52991
41.4873,-71.53446
41.82176,-72.24278
40.90988,-73.12155
40.74213,-74.17903
39.94934,-75.18964
39.68103,-75.75402
38.99041,-76.94386
39.65369,-79.95745
38.04106,-78.5055
35.90504,-79.04775
33.99288,-81.02675
29.632880000000004,-82.34901
33.209438,-87.541493
34.36461,-89.53963
38.95349,-95.26309
40.82068,-96.70048
42.79137,-96.92542
44.97101,-93.23144
47.92654,-97.07212
41.31423,-105.56432
40.00694,-105.26639
40.76281,-111.83687
46.85461,-113.96552000000001
46.7238,-117.02044000000001
47.65435,-122.30805999999998
44.04455,-123.07174000000002
39.54427,-119.81630999999999
34.07088,-118.44685
32.23564,-110.95174
35.08663,-106.62021
35.19599,-97.44571
30.28522,-97.73389
30.21929,-92.04138000000002
36.068681,-94.176012
38.93641,-92.3297
41.66831,-91.57953
43.08027,-89.43096
40.09912,-88.23852
