0-2-3-4-6-5-7-8-15-16-17-19-20-21-22-26-31-30-29-28-32-33-34-35-36-37-38-234-40-41-42-43-44-45-47-48-46-51-50-49-52-53-54-55-56-57-58-59-221-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-227-88-89-92-91-90-93-94-95-338-99-98-97-188-103-101-104-105-106-107-108-109-110-111-112-113-114-115-165-117-116-118-119-120-121-122-123-124-126-125-127-128-129-130-131-132-133-134-137-138-139-141-142-143-326-145-146-147-149-148-100-154-155-156-157-158-395-160-164-307-257-163-162-161-166-335-341-168-169-170-159-172-371-171-173-174-175-176-178-312-358-180-181-261-240-206-256-220-177-388-179-24-184-182-183-185-186-102-189-205-337-197-198-199-200-201-202-237-330-315-266-370-194-336-193-204-192-230-203-262-238-212-191-349-196-215-219-211-190-222-300-245-249-344-350-226-87-208-390-355-255-268-231-207-209-277-345-367-229-252-224-385-400-394-228-368-289-302-263-401-382-274-232-223-361-347-365-239-303-195-235-362-343-150-363-377-39-318-328-225-329-320-396-342-285-299-270-319-151-298-291-236-153-340-243-244-260-281-247-246-379-360-253-152-259-144-393-265-264-398-210-397-233-316-323-327-356-306-309-216-214-258-60-286-386-325-217-346-339-292-290-23-392-213-321-280-242-389-333-331-297-313-378-275-283-294-254-267-272-352-273-391-317-376-269-287-276-364-282-324-218-384-288-293-241-383-295-322-96-304-348-310-284-140-305-399-271-167-351-366-311-373-314-251-334-248-296-387-136-278-135-27-250-381-375-279-301-25-372-332-380-308-354-187-18-13-9-10-353-357-359-11-369-374-12-1-14-,46537.46208142263,44,89,
38.43,-9.08,
37.23,-5.59,
36.32,-6.18,
36.43,-4.25,
37.53,-4.46,
37.13,-3.41,
38.21,-0.29,
39.28,-0.22,
38.54,1.26,
39.34,2.39,
42.3,1.31,
43.36,1.26,
43.18,5.24,
43.42,7.15,
43.42,7.23,
45.45,4.51,
47.23,0.41,
47.13,-1.33,
48.050000000000004,-1.41,
48.24,-4.29,
49.3,0.08,
48.52,2.2,
49.150000000000006,4.02,
47.19,5.01,
48.41,6.12,
48.35,7.450000000000001,
49.36,6.09,
50.5,4.2,
50.38,3.04,
51.03,3.43,
51.13000000000001,4.25,
51.26,5.28,
51.55,4.28,
52.05,5.08,
53.13,6.33,
52.22,4.54,
50.5,-0.08,
50.43,-1.54,
50.23,-4.1,
51.290000000000006,-3.1300000000000003,
51.27,-2.35,
51.3,-0.1,
52.3,-1.5000000000000002,
53.25,-2.55,
53.3,-2.15,
53.23,-1.3,
53.5,-1.35,
55.57000000000001,-3.1300000000000003,
55.53,-4.15,
56.28,-3.0000000000000004,
57.1,-2.04,
60.09,-1.09,
62.01,-6.46,
51.54,-8.28,
52.4,-8.38,
53.2,-6.15,
54.35,-5.55,
55.0,-7.190000000000001,
64.09,-21.51,
64.11,-51.44,
76.34,-68.47,
70.4,23.42,
68.26,17.25,
65.01,25.28,
61.300000000000004,23.450000000000003,
60.27,22.17,
60.1,24.58,
63.25,10.25,
60.23,5.2,
58.58,5.45,
59.55,10.45,
57.43,11.58,
55.36,13.0,
59.20000000000001,18.03,
57.38,18.18,
55.4,12.35,
55.24,10.230000000000002,
56.09,10.13,
53.04,8.49,
53.33,9.59,
54.20000000000001,10.08,
52.07,11.38,
52.24,9.44,
51.57,7.369999999999999,
42.38,18.07,
50.56,6.59,
50.47,6.05,
51.12,6.47,
51.17,7.169999999999999,
51.28,7.01,
51.28,7.13,
51.32,7.13,
51.31,7.28,
51.19,9.29,
50.58,11.01,
51.290000000000006,11.58,
51.19,12.2,
50.5,12.55,
51.03,13.440000000000001,
49.45,13.23,
50.07,8.4,
49.14,6.59,
49.25,8.43,
49.48,9.56,
49.27,11.04,
49.03,8.240000000000002,
48.46,9.11,
49.01,12.06,
48.08,11.34,
46.31,6.38,
46.12,6.09,
46.57000000000001,7.26,
47.33,7.35,
