10-52-92-3-4-5-6-7-8-29-11-12-13-14-77-16-17-19-44-20-21-70-25-22-23-2-32-28-63-31-0-30-33-34-35-36-37-38-39-40-41-42-48-43-18-45-46-47-49-51-50-54-1-53-57-56-55-69-68-58-59-60-61-62-67-64-9-66-65-27-71-72-75-76-74-73-90-79-78-82-24-80-83-84-85-86-89-88-87-15-91-94-81-93-95-26-,67190.71047912263,10,78,
22.56,5.300000000000001,
3.52,11.31,
-18.55,47.31,
31.380000000000003,-8.0,
33.39,-7.35,
34.02,-6.51,
34.05,-4.57,
35.48,-5.45,
35.43000000000001,-0.43,
14.4,-17.26,
36.22,6.37,
36.48,10.11,
34.440000000000005,10.46,
32.54,13.110000000000001,
-25.58,32.35,
31.120000000000005,29.54,
31.160000000000004,32.18,
30.03,31.149999999999995,
13.31,2.07,
24.05,32.53,
19.37,37.14,
-11.4,27.28,
15.2,38.53,
15.36,32.32,
13.110000000000001,30.130000000000003,
32.38,-16.54,
16.46,-3.0100000000000002,
18.06,-15.570000000000002,
-1.17,36.49,
11.51,-15.35,
14.55,-23.31,
13.28,-16.39,
12.39,-8.0,
10.230000000000002,-9.18,
9.31,-13.43,
8.3,-13.15,
6.18,-10.47,
5.19,-4.02,
6.41,-1.35,
5.33,-0.13,
6.08,1.13,
6.29,2.37,
6.27,3.24,
12.220000000000002,-1.31,
29.58,32.33,
12.000000000000002,8.3,
11.51,13.1,
12.07,15.03,
6.27,7.27,
3.45,8.47,
0.2,6.44,
0.23,9.27,
28.060000000000002,-15.24,
4.22,18.35,
0.04,18.16,
-4.18,15.18,
-4.16,15.170000000000002,
-12.44,15.47,
-8.48,13.14,
-5.540000000000001,22.25,
0.3,25.12,
-3.23,29.220000000000002,
-1.57,30.040000000000003,
0.19,32.25,
-6.48,39.17,
2.01,45.20000000000001,
36.470000000000006,3.03,
-6.1,39.11,
-4.03,39.4,
11.36,43.09,
-12.49,28.13,
-15.25,28.17,
-15.47,35.0,
-19.49,34.52,
-17.5,31.030000000000005,
-20.09,28.36,
-33.55,18.22,
-37.15,-12.3,
-15.570000000000002,-5.42,
-26.38,15.1,
13.38,25.21,
-22.59,14.31,
-24.45,25.55,
-25.45,28.1,
-26.15,28.0,
-29.12,26.07,
-33.58,25.4,
-33.0,27.55,
-29.55,30.560000000000002,
32.07,20.04,
-23.21,43.4,
-20.1,57.3,
-22.34,17.06,
-12.16,49.17,
-4.38,55.27,
9.0,38.5,
