0-2-3-4-5-6-7-8-15-16-9-21-22-25-27-26-31-452-28-29-32-33-34-35-36-116-38-39-40-41-42-43-44-48-46-47-45-51-50-49-52-53-54-55-56-57-58-59-60-61-62-63-64-70-71-68-67-69-297-66-72-73-74-75-76-77-78-80-79-88-81-82-83-84-85-87-89-86-90-92-91-93-94-95-96-100-98-99-97-101-102-103-104-106-105-107-108-109-110-111-112-113-114-37-121-118-117-119-122-120-123-124-135-125-126-127-128-129-130-131-132-133-134-136-137-138-139-141-140-142-143-145-146-147-148-188-165-154-155-156-157-158-159-160-164-163-162-279-115-166-168-167-169-170-171-172-174-175-176-177-179-180-181-193-178-173-182-183-184-185-186-187-191-192-194-220-200-211-199-432-375-384-365-282-203-198-236-380-423-231-197-218-492-339-225-223-222-374-381-359-294-417-242-463-422-450-373-293-360-460-483-341-243-235-427-262-251-252-245-298-260-267-272-253-161-489-318-287-340-405-391-290-208-65-389-357-247-347-313-457-497-451-493-311-288-239-453-326-408-478-406-270-358-250-238-230-412-219-418-254-240-206-258-394-275-495-475-352-440-277-474-455-400-210-428-205-403-266-280-388-454-466-351-310-265-248-292-244-319-284-369-334-362-487-486-226-303-321-237-494-346-482-461-296-436-271-491-232-372-327-213-429-274-407-249-393-256-430-456-356-269-299-426-202-442-302-395-305-307-350-383-324-322-458-314-261-496-332-472-367-424-425-212-433-329-348-498-278-268-337-343-207-446-485-444-382-415-342-289-368-386-306-224-410-476-421-276-448-317-300-501-286-259-227-338-233-414-255-217-470-353-196-392-371-291-309-23-469-283-443-459-416-30-345-316-378-323-363-364-201-328-366-263-331-344-336-301-447-241-370-473-264-435-409-398-499-434-308-419-462-481-401-390-480-229-325-488-209-312-215-465-330-221-189-304-441-484-464-431-216-399-333-467-273-257-320-228-445-379-214-385-376-396-411-361-479-295-234-355-204-490-354-387-377-471-449-413-420-315-285-439-246-404-437-281-402-477-335-438-190-195-149-150-468-349-151-153-152-144-500-20-17-19-24-397-18-13-10-11-12-14-1-,45577.06411083205,25,188,
38.43,-9.08,
37.23,-5.59,
36.32,-6.18,
36.43,-4.25,
37.13,-3.41,
37.53,-4.46,
38.21,-0.29,
39.28,-0.22,
38.54,1.26,
39.34,2.39,
41.23,2.11,
43.42,7.15,
43.42,7.23,
45.26,4.24,
45.1,5.430000000000001,
45.45,4.51,
47.23,0.41,
48.24,-4.29,
48.050000000000004,-1.41,
49.3,0.08,
48.52,2.2,
49.150000000000006,4.02,
47.19,5.01,
48.41,6.12,
49.14,6.59,
49.36,6.09,
50.38,5.34,
50.5,4.2,
50.38,3.04,
51.03,3.43,
51.13000000000001,4.25,
51.26,5.28,
53.13,6.33,
52.22,4.54,
52.05,5.08,
51.55,4.28,
50.5,-0.08,
50.43,-1.54,
50.23,-4.1,
51.290000000000006,-3.1300000000000003,
51.27,-2.35,
51.3,-0.1,
52.3,-1.5000000000000002,
53.25,-2.55,
53.3,-2.15,
53.23,-1.3,
53.5,-1.35,
54.59,-1.35,
55.57000000000001,-3.1300000000000003,
55.53,-4.15,
56.28,-3.0000000000000004,
57.1,-2.04,
54.35,-5.55,
55.0,-7.190000000000001,
52.4,-8.38,
51.54,-8.28,
53.2,-6.15,
62.01,-6.46,
64.09,-21.51,
64.11,-51.44,
76.34,-68.47,
70.4,23.42,
68.26,17.25,
65.01,25.28,
61.300000000000004,23.450000000000003,
60.1,24.58,
60.27,22.17,
59.20000000000001,18.03,
63.25,10.25,
60.23,5.2,
58.58,5.45,
59.55,10.45,
57.43,11.58,
58.25,15.369999999999997,
57.38,18.18,
55.36,13.0,
56.09,10.13,
55.4,12.35,
55.24,10.230000000000002,
53.04,8.49,
53.33,9.59,
54.20000000000001,10.08,
54.05,12.07,
52.31,13.24,
52.24,9.44,
52.07,11.38,
51.57,7.369999999999999,
50.47,6.05,
50.44,7.05,
50.56,6.59,
51.12,6.47,
51.28,7.01,
51.17,7.169999999999999,
51.28,7.13,
51.32,7.13,
51.31,7.28,
51.19,9.29,
50.58,11.01,
51.290000000000006,11.58,
