0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-10-,78180.13219082599
0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-42-41-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-10-,78274.33825720698
0-1-2-6-4-3-7-9-8-5-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-10-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-55-56-57-58-59-60-61-62-63-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-82-81-80-83-84-85-86-87-88-89-90-91-92-93-94-95-64-,78734.67007635593
0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-27-26-10-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-53-50-51-52-54-55-56-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-84-83-85-86-87-88-89-90-91-92-93-94-95-,78433.43172930315
0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52-53-54-56-55-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-10-,78181.17709653854
0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-27-26-10-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-53-50-51-52-54-55-56-57-59-58-60-61-62-63-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-64-,76736.86603016261
0-1-2-3-4-5-6-7-8-9-13-12-11-14-15-16-17-18-19-20-21-22-23-24-25-27-26-10-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-49-53-50-51-52-54-55-56-57-59-58-60-61-62-63-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-64-,77563.31894254244
0-1-2-3-4-5-6-7-8-9-12-11-13-14-15-16-17-18-19-20-21-22-23-24-25-27-26-10-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-50-49-51-52-56-54-55-53-57-58-59-61-60-62-63-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-64-,77720.93931319666
0-1-2-3-4-5-6-7-8-9-12-11-13-14-15-16-17-18-19-20-21-22-23-24-25-27-26-10-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-50-49-51-52-56-54-55-53-57-58-59-61-60-62-63-65-66-67-68-69-70-73-72-71-74-75-76-77-78-79-80-81-82-83-84-85-86-87-88-89-90-91-92-93-94-95-64-,78777.45412877064
0-1-2-3-4-5-6-7-8-9-11-12-13-14-15-16-17-19-18-20-21-22-23-24-25-26-27-28-29-30-31-32-33-34-35-36-37-38-39-40-41-42-43-44-45-46-47-48-52-50-51-49-53-54-56-55-57-58-59-60-61-62-63-64-65-66-67-68-69-70-71-72-73-74-75-76-77-78-79-80-81-82-84-83-85-86-87-88-89-90-91-92-93-94-95-10-,79527.27332405979
