33-1-13-22-10-11-16-24-34-31-20-46-19-36-14-39-41-30-43-29-27-42-12-45-18-32-5-37-3-17-26-8-7-0-21-15-40-28-47-9-25-38-44-6-23-35-2-4-,18734.935765026046,19,85,
35.19599,-97.44571,
36.068681,-94.176012,
38.95349,-95.26309,
38.93641,-92.3297,
40.09912,-88.23852,
39.18024,-86.50935,
44.89914,-68.66637,
40.82068,-96.70048,
44.04455,-123.07174000000002,
47.92654,-97.07212,
44.97101,-93.23144,
43.08027,-89.43096,
42.29421,-83.71004,
41.4873,-71.53446,
38.02704,-84.50484,
35.95164,-83.93088,
40.76281,-111.83687,
35.90504,-79.04775,
38.04106,-78.5055,
40.90988,-73.12155,
40.74213,-74.17903,
44.47374,-73.19415,
41.66831,-91.57953,
39.65369,-79.95745,
42.38694,-72.52991,
39.323,-82.10268,
41.82176,-72.24278,
33.99288,-81.02675,
34.07088,-118.44685,
38.99041,-76.94386,
43.13827,-70.93238,
33.94043,-83.37305,
29.632880000000004,-82.34901,
33.209438,-87.541493,
34.36461,-89.53963,
30.21929,-92.04138000000002,
30.28522,-97.73389,
35.08663,-106.62021,
41.31423,-105.56432,
46.7238,-117.02044000000001,
39.54427,-119.81630999999999,
42.79137,-96.92542,
47.65435,-122.30805999999998,
39.68103,-75.75402,
46.85461,-113.96552000000001,
39.94934,-75.18964,
32.23564,-110.95174,
40.00694,-105.26639,
